timestamp,ytrue,yhat
2019-01-01,26619.32016539989,27807.867
2019-01-02,25382.654001442446,25981.115
2019-01-03,25427.46129495749,26715.508
2019-01-04,25936.46273340925,26500.443
2019-01-05,22417.040980300397,24959.797
2019-01-06,24167.300682657657,24750.105
2019-01-07,21460.997594313085,26280.97
2019-01-08,21514.778523157005,21955.336
2019-01-09,20113.57196241097,20973.79
2019-01-10,20745.15844234161,21221.652
2019-01-11,19955.45868176021,21301.707
2019-01-12,22192.98983767387,19820.062
2019-01-13,19365.921296471817,19301.613
2019-01-14,21356.7824034655,19864.832
2019-01-15,20786.85770676348,20487.658
2019-01-16,18167.57522845464,19347.803
2019-01-17,20964.42401375079,19866.05
2019-01-18,19901.739643273788,20029.316
2019-01-19,18778.639923182425,18843.855
2019-01-20,18055.327151556183,18184.03
2019-01-21,21961.03351851168,19292.719
2019-01-22,16519.991365141486,20418.87
2019-01-23,17470.221204185767,18537.822
2019-01-24,17460.707038635537,19209.242
2019-01-25,19380.32631886633,19200.338
2019-01-26,18147.922895861167,17989.5
2019-01-27,17820.802894020362,17390.182
2019-01-28,17826.711461563897,18667.58
2019-01-29,19563.051642407285,17711.613
2019-01-30,17182.400383365497,16711.1
2019-01-31,17130.14738347412,17322.504
2019-02-01,19742.34201432157,17540.996
2019-02-02,16185.684338230762,16791.188
2019-02-03,17586.94530873367,16221.003
2019-02-04,15842.443922122657,17173.908
2019-02-05,15354.492359967096,16759.238
2019-02-06,13602.314600002452,15953.779
2019-02-07,15091.378757210125,16885.438
2019-02-08,15666.301423873643,17306.215
2019-02-09,16240.698298308447,16430.666
2019-02-10,14344.964223328005,15866.67
2019-02-11,16600.151675919653,16759.754
2019-02-12,16180.917017948626,15807.082
2019-02-13,13378.137336784845,14817.459
2019-02-14,12323.400834540716,15599.045
2019-02-15,14505.212736820393,16178.6
2019-02-16,12481.877208312831,14949.381
2019-02-17,10407.861863525295,14213.423
2019-02-18,13400.366878137293,15350.451
2019-02-19,13390.008256697198,13074.949
2019-02-20,11985.182275138894,12210.397
2019-02-21,12165.158381500103,12927.258
2019-02-22,14558.624590778349,13520.522
2019-02-23,13537.020373584195,12449.72
2019-02-24,13669.663713457436,11784.739
2019-02-25,12290.270990232752,13089.929
2019-02-26,12931.444416561044,12743.652
2019-02-27,10879.396327525772,12071.814
2019-02-28,14408.054754097364,12733.192
2019-03-01,15758.659982974155,13376.193
2019-03-02,18555.26459131256,12395.221
2019-03-03,19925.196610213134,11823.524
2019-03-04,18591.556974856263,12820.086
2019-03-05,18390.88149755509,17510.154
2019-03-06,15689.746644024028,16209.244
2019-03-07,13833.09053512728,16617.344
2019-03-08,13516.056316134018,16880.904
2019-03-09,14703.6728826523,16181.317
2019-03-10,11599.69657225914,15662.305
2019-03-11,12237.012947142675,16052.709
2019-03-12,11880.968734033657,12605.243
2019-03-13,11257.81989626148,11858.334
2019-03-14,12564.722648991225,12270.324
2019-03-15,15918.851488214266,12833.212
2019-03-16,13350.84641331392,12327.856
2019-03-17,12277.082399014264,11744.681
2019-03-18,15368.434914056315,12344.879
2019-03-19,12503.743225318987,13696.254
2019-03-20,12944.891088739803,12468.611
2019-03-21,16033.079953288869,13204.349
2019-03-22,13765.350972049002,13883.701
2019-03-23,13011.45572676786,12950.164
2019-03-24,13738.818672824524,12472.467
2019-03-25,12226.34001505915,13416.994
2019-03-26,12134.884964215167,12712.329
2019-03-27,13377.62165708071,12321.415
2019-03-28,12510.988125918027,12937.116
2019-03-29,13614.624776542918,13270.14
2019-03-30,11798.136030693557,12731.185
2019-03-31,9174.80000026628,12355.405
2019-04-01,13065.911802839531,12879.241
2019-04-02,13505.032937598093,12491.853
2019-04-03,9651.443214740271,11758.809
2019-04-04,11526.784153014558,12545.787
2019-04-05,13590.57532880232,13046.386
2019-04-06,7542.09607592776,12156.805
2019-04-07,10055.477515967475,11428.474
2019-04-08,13040.67207889606,12217.607
2019-04-09,13643.93159508792,11665.596
2019-04-10,12335.783483047982,10782.16
2019-04-11,11827.029704990266,11652.634
2019-04-12,12455.444896280218,12297.957
2019-04-13,10763.276654352903,10961.467
2019-04-14,9915.616963162982,10550.517
2019-04-15,11785.813508826526,11804.195
2019-04-16,13243.295240944086,11906.921
2019-04-17,12378.54167035531,11418.998
2019-04-18,13512.9866509086,11935.215
2019-04-19,14710.6144242913,12360.255
2019-04-20,14023.86861167521,10789.441
2019-04-21,11034.268355805456,10283.814
2019-04-22,14339.605366745363,11612.346
2019-04-23,14681.77773896827,13376.324
2019-04-24,9869.650138444862,12510.472
2019-04-25,9946.090728783887,13194.979
2019-04-26,14176.654065265837,13558.868
2019-04-27,10941.31017358716,11926.629
2019-04-28,9697.276244486262,11084.076
2019-04-29,13227.968201090342,12868.291
2019-04-30,13920.773979230364,12394.063
2019-05-01,11372.344442248475,11156.235
2019-05-02,13747.233037844577,11843.109
2019-05-03,10881.921892329,12868.88
2019-05-04,9093.68975224752,10922.643
2019-05-05,10672.260687866392,10136.796
2019-05-06,9214.527417146615,12149.493
2019-05-07,12716.869070747618,11073.381
2019-05-08,13398.182952365838,10612.053
2019-05-09,13704.04715941716,11574.781
2019-05-10,12329.019324484829,11848.075
2019-05-11,11190.977315437818,10200.972
2019-05-12,6708.078811619779,9639.056
2019-05-13,10972.943369569814,11118.284
2019-05-14,10351.417609030916,11706.552
2019-05-15,9781.377780208924,10876.572
2019-05-16,10724.179952989036,11843.023
2019-05-17,12736.177634753714,12097.658
2019-05-18,8976.12940307743,10406.002
2019-05-19,8606.826127469058,9729.129
2019-05-20,13755.516402161247,11379.588
2019-05-21,11927.278192001237,11704.027
2019-05-22,13459.207319531026,10469.705
2019-05-23,12180.913497229176,11670.101
2019-05-24,12005.760493790149,12147.2295
2019-05-25,7431.250542826951,9595.76
2019-05-26,9631.717637675743,8822.4
2019-05-27,11318.789725576398,11215.456
2019-05-28,12873.74876601468,11182.402
2019-05-29,9737.607534508728,10715.26
2019-05-30,12354.007136276328,11690.701
2019-05-31,11220.73356946958,12055.183
2019-06-01,7256.804646678698,9378.849
2019-06-02,7869.894607449555,8723.511
2019-06-03,12212.843017363346,11000.951
2019-06-04,13276.9738176693,11047.233
2019-06-05,11443.101628052402,10196.5
2019-06-06,13890.289388837682,11483.673
2019-06-07,11135.070984677875,11830.153
2019-06-08,8705.698204784485,8732.528
2019-06-09,8379.630940630881,8315.9795
2019-06-10,12760.62268373686,11066.896
2019-06-11,12515.241329068536,11964.998
2019-06-12,13307.80162224402,10940.003
2019-06-13,11227.327428162844,12138.518
2019-06-14,13758.563425826856,11999.222
2019-06-15,7928.194542905781,9168.049
2019-06-16,7785.808616963427,8531.8545
2019-06-17,11809.650780567932,11548.576
2019-06-18,13798.059116158014,11753.772
2019-06-19,11234.481135601523,11199.146
2019-06-20,11665.755467604418,11742.911
2019-06-21,13455.245733927108,12027.953
2019-06-22,9568.602293608006,8787.516
2019-06-23,10020.545789733094,8243.908
2019-06-24,13861.78289439011,11420.678
2019-06-25,16309.761656465273,12625.079
2019-06-26,9289.48471698756,11482.538
2019-06-27,12467.591262835562,12268.714
2019-06-28,9128.082045610803,12665.239
2019-06-29,7245.924821323286,9047.576
2019-06-30,7619.481351455086,8815.846
2019-07-01,14050.74979011245,12374.823
