timestamp,ytrue,yhat
2019-01-01,26619.32016539989,27420.29
2019-01-02,25382.654001442446,26691.143
2019-01-03,25427.46129495749,27990.979
2019-01-04,25936.46273340925,28008.27
2019-01-05,22417.040980300397,27079.969
2019-01-06,24167.300682657657,27049.941
2019-01-07,21460.997594313085,27875.236
2019-01-08,21514.778523157005,22591.52
2019-01-09,20113.57196241097,22152.926
2019-01-10,20745.15844234161,22833.89
2019-01-11,19955.45868176021,22804.969
2019-01-12,22192.98983767387,22101.33
2019-01-13,19365.921296471817,22029.102
2019-01-14,21356.7824034655,22551.281
2019-01-15,20786.85770676348,21121.691
2019-01-16,18167.57522845464,20563.75
2019-01-17,20964.42401375079,21027.79
2019-01-18,19901.739643273788,21135.656
2019-01-19,18778.639923182425,20277.164
2019-01-20,18055.327151556183,20248.414
2019-01-21,21961.03351851168,20983.875
2019-01-22,16519.991365141486,21165.855
2019-01-23,17470.221204185767,20750.334
2019-01-24,17460.707038635537,21249.867
2019-01-25,19380.32631886633,21507.402
2019-01-26,18147.922895861167,20881.078
2019-01-27,17820.802894020362,20686.121
2019-01-28,17826.711461563897,21870.312
2019-01-29,19563.051642407285,18013.926
2019-01-30,17182.400383365497,17147.219
2019-01-31,17130.14738347412,18065.41
2019-02-01,19742.34201432157,18223.023
2019-02-02,16185.684338230762,17435.598
2019-02-03,17586.94530873367,16896.52
2019-02-04,15842.443922122657,17483.385
2019-02-05,15354.492359967096,17185.812
2019-02-06,13602.314600002452,16196.8125
2019-02-07,15091.378757210125,17338.93
2019-02-08,15666.301423873643,18209.89
2019-02-09,16240.698298308447,17070.578
2019-02-10,14344.964223328005,16584.455
2019-02-11,16600.151675919653,17545.242
2019-02-12,16180.917017948626,15723.855
2019-02-13,13378.137336784845,14113.407
2019-02-14,12323.400834540716,15618.192
2019-02-15,14505.212736820393,15356.183
2019-02-16,12481.877208312831,14052.278
2019-02-17,10407.861863525295,14182.38
2019-02-18,13400.366878137293,15349.725
2019-02-19,13390.008256697198,13253.232
2019-02-20,11985.182275138894,12171.064
2019-02-21,12165.158381500103,13139.117
2019-02-22,14558.624590778349,13934.827
2019-02-23,13537.020373584195,12875.343
2019-02-24,13669.663713457436,12244.148
2019-02-25,12290.270990232752,13479.078
2019-02-26,12931.444416561044,12329.209
2019-02-27,10879.396327525772,11031.832
2019-02-28,14408.054754097364,12154.136
2019-03-01,15758.659982974155,13524.053
2019-03-02,18555.26459131256,12758.758
2019-03-03,19925.196610213134,12371.761
2019-03-04,18591.556974856263,13706.973
