timestamp,ytrue,yhat
2019-01-01,26619.32016539989,26089.785
2019-01-02,25382.654001442446,25196.828
2019-01-03,25427.46129495749,26129.797
2019-01-04,25936.46273340925,25067.832
2019-01-05,22417.040980300397,23992.709
2019-01-06,24167.300682657657,22812.371
2019-01-07,21460.997594313085,22993.414
2019-01-08,21514.778523157005,20996.514
2019-01-09,20113.57196241097,20332.848
2019-01-10,20745.15844234161,21133.361
2019-01-11,19955.45868176021,20533.344
2019-01-12,22192.98983767387,19674.027
2019-01-13,19365.921296471817,19277.148
2019-01-14,21356.7824034655,19554.752
2019-01-15,20786.85770676348,20220.254
2019-01-16,18167.57522845464,18895.1
2019-01-17,20964.42401375079,19614.932
2019-01-18,19901.739643273788,19134.5
2019-01-19,18778.639923182425,17976.684
2019-01-20,18055.327151556183,16940.49
2019-01-21,21961.03351851168,18158.467
2019-01-22,16519.991365141486,19210.705
2019-01-23,17470.221204185767,17892.65
2019-01-24,17460.707038635537,18895.428
2019-01-25,19380.32631886633,18780.223
2019-01-26,18147.922895861167,18541.791
2019-01-27,17820.802894020362,17469.938
2019-01-28,17826.711461563897,18931.486
2019-01-29,19563.051642407285,17655.453
2019-01-30,17182.400383365497,16725.07
2019-01-31,17130.14738347412,17780.115
2019-02-01,19742.34201432157,18195.316
2019-02-02,16185.684338230762,17533.633
2019-02-03,17586.94530873367,17064.846
2019-02-04,15842.443922122657,18053.799
2019-02-05,15354.492359967096,16750.617
2019-02-06,13602.314600002452,15444.92
2019-02-07,15091.378757210125,16909.547
2019-02-08,15666.301423873643,17787.562
2019-02-09,16240.698298308447,16697.098
2019-02-10,14344.964223328005,16179.122
2019-02-11,16600.151675919653,17218.137
2019-02-12,16180.917017948626,15192.73
2019-02-13,13378.137336784845,13706.637
2019-02-14,12323.400834540716,15504.599
2019-02-15,14505.212736820393,15157.174
2019-02-16,12481.877208312831,14482.969
2019-02-17,10407.861863525295,13752.776
2019-02-18,13400.366878137293,14770.895
2019-02-19,13390.008256697198,12759.375
2019-02-20,11985.182275138894,12466.212
2019-02-21,12165.158381500103,13731.387
2019-02-22,14558.624590778349,14170.624
2019-02-23,13537.020373584195,13345.166
2019-02-24,13669.663713457436,12546.07
2019-02-25,12290.270990232752,14258.25
2019-02-26,12931.444416561044,12838.497
2019-02-27,10879.396327525772,12161.176
2019-02-28,14408.054754097364,13239.949
2019-03-01,15758.659982974155,15048.677
2019-03-02,18555.26459131256,14835.383
2019-03-03,19925.196610213134,13721.757
2019-03-04,18591.556974856263,15571.242
2019-03-05,18390.88149755509,18299.201
2019-03-06,15689.746644024028,15653.773
2019-03-07,13833.09053512728,14633.653
2019-03-08,13516.056316134018,14412.284
2019-03-09,14703.6728826523,13376.186
2019-03-10,11599.69657225914,12585.857
2019-03-11,12237.012947142675,13371.663
2019-03-12,11880.968734033657,12028.935
2019-03-13,11257.81989626148,10936.215
2019-03-14,12564.722648991225,12706.799
2019-03-15,15918.851488214266,12961.935
2019-03-16,13350.84641331392,12677.231
2019-03-17,12277.082399014264,11450.542
2019-03-18,15368.434914056315,12378.996
2019-03-19,12503.743225318987,13590.884
2019-03-20,12944.891088739803,11515.229
2019-03-21,16033.079953288869,12937.237
2019-03-22,13765.350972049002,13745.613
2019-03-23,13011.45572676786,13416.76
2019-03-24,13738.818672824524,12260.6045
2019-03-25,12226.34001505915,13443.082
2019-03-26,12134.884964215167,12347.205
2019-03-27,13377.62165708071,11635.987
2019-03-28,12510.988125918027,13151.554
2019-03-29,13614.624776542918,12971.683
2019-03-30,11798.136030693557,12751.429
2019-03-31,9174.80000026628,11843.594
2019-04-01,13065.911802839531,13086.924
2019-04-02,13505.032937598093,12902.831
2019-04-03,9651.443214740271,12444.009
2019-04-04,11526.784153014558,14121.5625
2019-04-05,13590.57532880232,14270.244
2019-04-06,7542.09607592776,13103.435
2019-04-07,10055.477515967475,11385.687
2019-04-08,13040.67207889606,13098.292
2019-04-09,13643.93159508792,12135.311
2019-04-10,12335.783483047982,11558.91
2019-04-11,11827.029704990266,13208.613
2019-04-12,12455.444896280218,12913.986
2019-04-13,10763.276654352903,11702.998
2019-04-14,9915.616963162982,11528.023
2019-04-15,11785.813508826526,12861.933
2019-04-16,13243.295240944086,12267.962
2019-04-17,12378.54167035531,11447.187
2019-04-18,13512.9866509086,12738.519
2019-04-19,14710.6144242913,13594.184
2019-04-20,14023.86861167521,11887.982
2019-04-21,11034.268355805456,11197.225
2019-04-22,14339.605366745363,12910.753
2019-04-23,14681.77773896827,13459.558
2019-04-24,9869.650138444862,12079.489
2019-04-25,9946.090728783887,13059.354
2019-04-26,14176.654065265837,13470.998
2019-04-27,10941.31017358716,12092.748
2019-04-28,9697.276244486262,11403.653
2019-04-29,13227.968201090342,13029.741
2019-04-30,13920.773979230364,12285.236
2019-05-01,11372.344442248475,11672.11
2019-05-02,13747.233037844577,12812.909
2019-05-03,10881.921892329,13258.435
2019-05-04,9093.68975224752,11656.492
2019-05-05,10672.260687866392,11067.32
2019-05-06,9214.527417146615,11969.114
2019-05-07,12716.869070747618,10312.56
2019-05-08,13398.182952365838,10232.561
2019-05-09,13704.04715941716,11901.273
2019-05-10,12329.019324484829,12376.085
2019-05-11,11190.977315437818,10884.884
2019-05-12,6708.078811619779,9785.539
2019-05-13,10972.943369569814,11036.06
2019-05-14,10351.417609030916,11986.028
2019-05-15,9781.377780208924,10730.382
2019-05-16,10724.179952989036,11623.674
2019-05-17,12736.177634753714,11451.1
2019-05-18,8976.12940307743,9942.109
2019-05-19,8606.826127469058,8677.16
2019-05-20,13755.516402161247,11508.184
2019-05-21,11927.278192001237,12368.054
2019-05-22,13459.207319531026,11862.65
2019-05-23,12180.913497229176,12760.081
2019-05-24,12005.760493790149,12088.482
2019-05-25,7431.250542826951,9562.629
2019-05-26,9631.717637675743,9275.163
2019-05-27,11318.789725576398,11912.665
2019-05-28,12873.74876601468,11605.685
2019-05-29,9737.607534508728,10769.82
2019-05-30,12354.007136276328,11436.144
2019-05-31,11220.73356946958,11630.221
2019-06-01,7256.804646678698,9127.73
2019-06-02,7869.894607449555,8520.493
2019-06-03,12212.843017363346,10886.532
2019-06-04,13276.9738176693,11479.525
2019-06-05,11443.101628052402,10328.794
2019-06-06,13890.289388837682,11906.954
2019-06-07,11135.070984677875,11725.274
2019-06-08,8705.698204784485,9816.421
2019-06-09,8379.630940630881,9167.863
2019-06-10,12760.62268373686,11640.789
2019-06-11,12515.241329068536,11987.639
2019-06-12,13307.80162224402,11285.532
2019-06-13,11227.327428162844,12533.173
2019-06-14,13758.563425826856,12033.645
2019-06-15,7928.194542905781,9886.69
2019-06-16,7785.808616963427,9271.607
2019-06-17,11809.650780567932,12194.004
2019-06-18,13798.059116158014,12446.27
2019-06-19,11234.481135601523,12074.262
2019-06-20,11665.755467604418,12624.466
2019-06-21,13455.245733927108,12205.098
2019-06-22,9568.602293608006,9848.78
2019-06-23,10020.545789733094,9022.438
2019-06-24,13861.78289439011,11817.477
2019-06-25,16309.761656465273,13274.972
2019-06-26,9289.48471698756,12179.725
2019-06-27,12467.591262835562,12811.361
2019-06-28,9128.082045610803,12625.121
2019-06-29,7245.924821323286,9569.148
2019-06-30,7619.481351455086,9541.093
2019-07-01,14050.74979011245,12301.147
2019-07-02,12805.342130313147,12602.521
2019-07-03,12392.122623451,10735.574
2019-07-04,12097.277709622023,11923.966
2019-07-05,9995.976487309048,11131.824
2019-07-06,9045.9174991316,8112.1846
2019-07-07,6477.090254695323,8499.303
2019-07-08,10220.090925673663,11929.229
2019-07-09,13549.076053441431,12366.815
2019-07-10,13199.386614549072,11452.797
2019-07-11,9679.205999435928,12266.978
2019-07-12,14378.31178487682,12187.282
2019-07-13,9320.47050700628,9494.693
2019-07-14,10623.562557671929,9060.525
2019-07-15,12323.226047299113,12708.954
2019-07-16,12185.490394575045,13241.225
2019-07-17,12209.98748385375,11294.171
2019-07-18,14167.923302828634,11890.384
2019-07-19,11198.109335149942,11940.499
2019-07-20,8070.991175223711,8854.945
2019-07-21,8993.541679304944,8602.5
2019-07-22,11818.502203121208,12114.122
2019-07-23,13231.822360627482,12869.295
2019-07-24,12645.581000049244,11641.027
2019-07-25,13730.293241090478,12269.595
2019-07-26,12113.594692401017,12079.441
2019-07-27,10608.743979790795,8838.127
2019-07-28,7958.329273543842,7768.313
2019-07-29,13396.808888190808,11479.122
2019-07-30,12456.104985807431,12503.463
2019-07-31,11935.27580729321,10979.379
2019-08-01,11009.28278797043,11761.886
2019-08-02,9658.739838220905,11514.857
2019-08-03,5064.970605677952,8425.012
2019-08-04,8227.276062003171,7712.7617
2019-08-05,12008.684210424588,11937.16
2019-08-06,12037.80296697665,12517.952
2019-08-07,11885.610592846726,11723.609
2019-08-08,13831.43643858102,12279.313
2019-08-09,11909.69150540809,11800.076
2019-08-10,5669.62730262874,8558.638
2019-08-11,9777.738290815892,8112.204
2019-08-12,10913.626209732927,12163.563
2019-08-13,11501.648798749597,12247.863
2019-08-14,8604.958241486202,11151.807
2019-08-15,9985.019876175638,11808.13
2019-08-16,10507.681083303683,11114.566
2019-08-17,11182.34601465629,8483.695
2019-08-18,9978.118690328529,8633.925
2019-08-19,12604.234976337772,11567.251
2019-08-20,13461.452042727014,11985.558
2019-08-21,10544.34638973426,10778.983
2019-08-22,9303.358493059251,10997.322
2019-08-23,10772.974850503771,11103.437
2019-08-24,8988.284903235926,8868.27
2019-08-25,7651.347399663316,8790.465
2019-08-26,14768.114937858769,11933.677
2019-08-27,13203.14243099768,13306.894
2019-08-28,10263.599287377068,11810.504
2019-08-29,12820.064479707284,12515.684
2019-08-30,13504.155868715494,12154.232
2019-08-31,8817.359973497565,9505.01
2019-09-01,9749.966653389363,9239.784
2019-09-02,11388.454776574052,12260.731
2019-09-03,11120.476143389336,11894.263
2019-09-04,10353.773502358235,10958.861
2019-09-05,10869.287402681462,11508.727
2019-09-06,10007.4060694772,11421.823
2019-09-07,10339.55342362949,9080.133
2019-09-08,9594.460191877346,9023.396
2019-09-09,11586.315587668903,12125.9
2019-09-10,13234.162106370257,12491.948
2019-09-11,11513.875669421226,11512.824
2019-09-12,11321.84972601497,12461.794
2019-09-13,11814.724284584934,12060.271
2019-09-14,9928.27175816629,9353.435
2019-09-15,9961.25210890292,8954.248
2019-09-16,13661.880770122372,12119.625
2019-09-17,12977.130958632522,12646.985
2019-09-18,12624.682388609415,11209.407
2019-09-19,9902.840589862191,12085.482
2019-09-20,11874.561315770014,11748.388
2019-09-21,8797.667998404988,9179.281
2019-09-22,7219.919431000297,8793.943
2019-09-23,10607.790546112634,11701.637
2019-09-24,11411.684899940388,11642.615
2019-09-25,9423.74783654793,10745.021
2019-09-26,11518.409460466824,11494.429
2019-09-27,11873.50549257336,11330.527
2019-09-28,9058.233644656151,8946.778
2019-09-29,10626.655298615724,8601.185
2019-09-30,12617.005143690792,11810.307
2019-10-01,11467.840342716932,12271.906
2019-10-02,10140.874057156114,10989.212
2019-10-03,12511.45679286676,11672.93
2019-10-04,12831.553776024752,11831.821
2019-10-05,11692.895285917337,9863.479
2019-10-06,9774.825854366056,9370.067
2019-10-07,11788.383736415044,12318.673
2019-10-08,13015.846875944117,12113.973
2019-10-09,12226.314977080789,11051.197
2019-10-10,12393.248302965472,12030.002
2019-10-11,14369.420279212896,12269.135
2019-10-12,12801.30602548944,10773.418
2019-10-13,14464.892907853293,10825.397
2019-10-14,12975.039878444892,13095.172
2019-10-15,13309.472435910962,12791.285
2019-10-16,11557.649641662818,12015.571
2019-10-17,10946.286305723415,12432.493
2019-10-18,12585.61256996721,12541.521
2019-10-19,10361.488572382168,10584.449
2019-10-20,9143.046883310672,10379.288
2019-10-21,12150.725648828413,11828.478
2019-10-22,12213.80312303564,12282.305
2019-10-23,8225.779905830399,11140.715
2019-10-24,11546.066954697448,12195.107
2019-10-25,11681.541714006033,12650.445
2019-10-26,11898.69137422192,11129.673
2019-10-27,10152.72594352273,10663.17
2019-10-28,13972.93462889654,12570.782
2019-10-29,11703.183301126608,13182.516
2019-10-30,12883.852240245838,12116.664
2019-10-31,11816.179427926754,12866.086
2019-11-01,13711.733647210403,12735.9375
2019-11-02,16469.377173490535,11599.497
